nrKilled,nrWound,year,country,group,attack,target,weapon
0,0,1985,United Kingdom,Unknown,Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
0,1,1985,United Kingdom,Unknown,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
0,3,1985,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,2,1985,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,2,1985,United Kingdom,Unknown,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
1,0,1985,United Kingdom,Unknown,Assassination,Business,Firearms
1,0,1986,United Kingdom,Unknown,Assassination,Government (General),Unknown
0,3,1986,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
1,1,1986,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1986,United Kingdom,Unknown,Facility/Infrastructure Attack,Police,Incendiary
0,0,1986,United Kingdom,Unknown,Facility/Infrastructure Attack,Police,Incendiary
0,0,1986,United Kingdom,Unknown,Armed Assault,Transportation,Incendiary
0,0,1986,United Kingdom,Unknown,Armed Assault,Transportation,Incendiary
0,0,1986,United Kingdom,Unknown,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,1986,United Kingdom,Unknown,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary
0,0,1986,United Kingdom,Unknown,Facility/Infrastructure Attack,Police,Incendiary
0,0,1986,United Kingdom,Unknown,Armed Assault,Police,Firearms
0,1,1986,United Kingdom,Unknown,Assassination,Police,Unknown
0,0,1986,United Kingdom,Unknown,Bombing/Explosion,Airports & Aircraft,Explosives/Bombs/Dynamite
0,6,1986,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,1986,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,1,1986,United Kingdom,Unknown,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
0,1,1986,United Kingdom,Unknown,Assassination,Government (General),Firearms
1,12,1986,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1986,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1986,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,1986,United Kingdom,Unknown,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,1986,United Kingdom,Unknown,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
0,0,1986,United Kingdom,Unknown,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
0,0,1986,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,1986,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,1986,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,1986,United Kingdom,Unknown,Facility/Infrastructure Attack,Business,Incendiary
1,0,1986,United Kingdom,Unknown,Bombing/Explosion,Business,Unknown
0,0,1987,United Kingdom,Unknown,Unknown,Business,Unknown
0,0,1987,United Kingdom,Unknown,Unknown,Business,Unknown
0,4,1987,United Kingdom,Unknown,Unknown,Business,Unknown
0,4,1987,United Kingdom,Unknown,Bombing/Explosion,Business,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)"
0,1,1987,United Kingdom,Unknown,Assassination,Government (General),Firearms
1,0,1987,United Kingdom,Unknown,Assassination,Journalists & Media,Firearms
1,0,1987,United Kingdom,Unknown,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,1988,United Kingdom,Unknown,Armed Assault,Educational Institution,Incendiary
1,0,1988,United Kingdom,Unknown,Assassination,Private Citizens & Property,Firearms
270,0,1988,United Kingdom,Unknown,Bombing/Explosion,Airports & Aircraft,Explosives/Bombs/Dynamite
0,0,1989,United Kingdom,Unknown,Bombing/Explosion,Government (Diplomatic),Explosives/Bombs/Dynamite
0,0,1989,United Kingdom,Unknown,Assassination,Government (General),Firearms
0,0,1989,United Kingdom,Unknown,Assassination,Business,Explosives/Bombs/Dynamite
0,1,1989,United Kingdom,Unknown,Armed Assault,Unknown,Firearms
0,1,1989,United Kingdom,Unknown,Armed Assault,Unknown,Firearms
0,1,1989,United Kingdom,Unknown,Armed Assault,Unknown,Firearms
0,0,1989,United Kingdom,Unknown,Facility/Infrastructure Attack,Business,Incendiary
0,0,1989,United Kingdom,Unknown,Facility/Infrastructure Attack,Business,Incendiary
0,0,1989,United Kingdom,Unknown,Facility/Infrastructure Attack,Business,Incendiary
0,0,1989,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,1,1989,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1989,United Kingdom,Unknown,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,1,1989,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1989,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1989,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1989,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1989,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1990,United Kingdom,Unknown,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
0,1,1990,United Kingdom,Unknown,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
0,0,1990,United Kingdom,Unknown,Facility/Infrastructure Attack,Business,Incendiary
0,0,1990,United Kingdom,Unknown,Assassination,Government (General),Explosives/Bombs/Dynamite
0,0,1990,United Kingdom,Unknown,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,1990,United Kingdom,Unknown,Bombing/Explosion,Airports & Aircraft,Explosives/Bombs/Dynamite
0,1,1990,United Kingdom,Unknown,Assassination,Private Citizens & Property,Firearms
0,0,1990,United Kingdom,Unknown,Assassination,Government (General),Firearms
0,0,1990,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,1,1990,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1990,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,1991,United Kingdom,Unknown,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
0,0,1991,United Kingdom,Unknown,Facility/Infrastructure Attack,Business,Incendiary
0,0,1991,United Kingdom,Unknown,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
0,0,1991,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,1,1991,United Kingdom,Unknown,Armed Assault,Police,Incendiary
0,5,1991,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,1991,United Kingdom,Unknown,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,3,1991,United Kingdom,Unknown,Armed Assault,Terrorists/Non-State Militia,Firearms
0,0,1991,United Kingdom,Unknown,Armed Assault,Business,Firearms
0,0,1991,United Kingdom,Unknown,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,1991,United Kingdom,Unknown,Armed Assault,Private Citizens & Property,Firearms
0,0,1991,United Kingdom,Unknown,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
0,0,1991,United Kingdom,Unknown,Facility/Infrastructure Attack,Tourists,Incendiary
0,0,1991,United Kingdom,Unknown,Hostage Taking (Kidnapping),Airports & Aircraft,Unknown
0,70,1991,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,1991,United Kingdom,Unknown,Armed Assault,Government (General),Firearms
0,1,1992,United Kingdom,Unknown,Armed Assault,Private Citizens & Property,Firearms
0,0,1992,United Kingdom,Unknown,Assassination,Private Citizens & Property,Firearms
0,0,1992,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1992,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,1,1992,United Kingdom,Unknown,Assassination,Business,Firearms
0,0,1992,United Kingdom,Unknown,Facility/Infrastructure Attack,Airports & Aircraft,Incendiary
0,4,1992,United Kingdom,Unknown,Unknown,Military,Unknown
0,0,1992,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1992,United Kingdom,Unknown,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
0,0,1992,United Kingdom,Unknown,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,1992,United Kingdom,Unknown,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,4,1992,United Kingdom,Unknown,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
0,1,1992,United Kingdom,Unknown,Assassination,Private Citizens & Property,Firearms
0,1,1992,United Kingdom,Unknown,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
0,1,1992,United Kingdom,Unknown,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
0,1,1992,United Kingdom,Unknown,Armed Assault,Private Citizens & Property,Firearms
0,1,1992,United Kingdom,Unknown,Armed Assault,Terrorists/Non-State Militia,Melee
0,3,1992,United Kingdom,Unknown,Armed Assault,Business,Firearms
0,0,1992,United Kingdom,Unknown,Facility/Infrastructure Attack,Business,Incendiary
0,0,1992,United Kingdom,Unknown,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
0,0,1992,United Kingdom,Unknown,Facility/Infrastructure Attack,Business,Incendiary
0,0,1992,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,1,1992,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1992,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1992,United Kingdom,Unknown,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary
0,0,1994,United Kingdom,Unknown,Armed Assault,Government (General),Firearms
0,1,1994,United Kingdom,Unknown,Assassination,Private Citizens & Property,Firearms
0,0,1994,United Kingdom,Unknown,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
0,2,1994,United Kingdom,Unknown,Assassination,Private Citizens & Property,Explosives/Bombs/Dynamite
1,0,1994,United Kingdom,Unknown,Assassination,Private Citizens & Property,Firearms
0,1,1994,United Kingdom,Unknown,Assassination,Police,Explosives/Bombs/Dynamite
0,0,1994,United Kingdom,Unknown,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,1994,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,1994,United Kingdom,Unknown,Assassination,Private Citizens & Property,Firearms
0,1,1994,United Kingdom,Unknown,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
0,0,1994,United Kingdom,Unknown,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,1,1994,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,1994,United Kingdom,Unknown,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
0,0,1994,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1994,United Kingdom,Unknown,Assassination,Journalists & Media,Explosives/Bombs/Dynamite
0,1,1994,United Kingdom,Unknown,Assassination,Business,Explosives/Bombs/Dynamite
0,1,1994,United Kingdom,Unknown,Assassination,Business,Explosives/Bombs/Dynamite
0,1,1994,United Kingdom,Unknown,Assassination,Business,Explosives/Bombs/Dynamite
0,0,1994,United Kingdom,Unknown,Assassination,Business,Explosives/Bombs/Dynamite
0,0,1994,United Kingdom,Unknown,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
0,0,1994,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,1,1994,United Kingdom,Unknown,Assassination,Business,Firearms
0,5,1994,United Kingdom,Unknown,Armed Assault,Police,Firearms
0,0,1994,United Kingdom,Unknown,Facility/Infrastructure Attack,Business,Incendiary
0,0,1994,United Kingdom,Unknown,Facility/Infrastructure Attack,Business,Incendiary
0,0,1994,United Kingdom,Unknown,Facility/Infrastructure Attack,Business,Incendiary
0,0,1994,United Kingdom,Unknown,Facility/Infrastructure Attack,Business,Incendiary
0,0,1994,United Kingdom,Unknown,Facility/Infrastructure Attack,Business,Incendiary
0,14,1994,United Kingdom,Unknown,Bombing/Explosion,Government (Diplomatic),Explosives/Bombs/Dynamite
0,5,1994,United Kingdom,Unknown,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,1994,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,1994,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,8,1994,United Kingdom,Unknown,Unknown,Military,Unknown
0,0,1994,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1994,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1994,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1994,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1994,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1994,United Kingdom,Unknown,Bombing/Explosion,Business,Unknown
0,0,1995,United Kingdom,Unknown,Facility/Infrastructure Attack,Business,Incendiary
0,0,1995,United Kingdom,Unknown,Facility/Infrastructure Attack,Business,Incendiary
1,0,1995,United Kingdom,Unknown,Assassination,Journalists & Media,Firearms
0,0,1995,United Kingdom,Unknown,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1995,United Kingdom,Unknown,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,1995,United Kingdom,Unknown,Facility/Infrastructure Attack,Business,Incendiary
0,1,1995,United Kingdom,Unknown,Assassination,Government (General),Melee
0,0,1995,United Kingdom,Unknown,Facility/Infrastructure Attack,Transportation,Incendiary
0,0,1995,United Kingdom,Unknown,Hijacking,Transportation,Firearms
0,0,1995,United Kingdom,Unknown,Facility/Infrastructure Attack,Educational Institution,Incendiary
0,1,1995,United Kingdom,Unknown,Armed Assault,Police,Melee
0,1,1995,United Kingdom,Unknown,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
1,0,1995,United Kingdom,Unknown,Assassination,Violent Political Party,Melee
0,0,1996,United Kingdom,Unknown,Armed Assault,Police,Firearms
0,0,1996,United Kingdom,Unknown,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
0,0,1996,United Kingdom,Unknown,Hostage Taking (Kidnapping),Business,Unknown
0,3,1996,United Kingdom,Unknown,Armed Assault,Police,Firearms
0,2,1996,United Kingdom,Unknown,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,1996,United Kingdom,Unknown,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary
0,0,1996,United Kingdom,Unknown,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
0,0,1996,United Kingdom,Unknown,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
0,0,1996,United Kingdom,Unknown,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
0,0,1996,United Kingdom,Unknown,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
0,0,1996,United Kingdom,Unknown,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
0,1,1996,United Kingdom,Unknown,Assassination,Government (General),Firearms
0,1,1996,United Kingdom,Unknown,Assassination,Terrorists/Non-State Militia,Explosives/Bombs/Dynamite
0,0,1997,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,1997,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,1997,United Kingdom,Unknown,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,1997,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,1997,United Kingdom,Unknown,Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
0,0,1997,United Kingdom,Unknown,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,1997,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,1,1997,United Kingdom,Unknown,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
0,0,1997,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,1997,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,1997,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,1997,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,2,1997,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,1997,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,1997,United Kingdom,Unknown,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
0,0,1997,United Kingdom,Unknown,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
0,0,1997,United Kingdom,Unknown,Armed Assault,Police,Firearms
0,0,1997,United Kingdom,Unknown,Armed Assault,Police,Firearms
0,0,1997,United Kingdom,Unknown,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
0,0,1997,United Kingdom,Unknown,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
0,0,1997,United Kingdom,Unknown,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
0,3,1997,United Kingdom,Unknown,Facility/Infrastructure Attack,Police,Incendiary
0,3,1997,United Kingdom,Unknown,Facility/Infrastructure Attack,Police,Incendiary
0,3,1997,United Kingdom,Unknown,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,1997,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,1,1997,United Kingdom,Unknown,Armed Assault,Police,Firearms
0,0,1997,United Kingdom,Unknown,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,1,1997,United Kingdom,Unknown,Armed Assault,Police,Firearms
0,0,1997,United Kingdom,Unknown,Facility/Infrastructure Attack,Government (General),Incendiary
0,0,1997,United Kingdom,Unknown,Facility/Infrastructure Attack,Government (General),Incendiary
0,0,1997,United Kingdom,Unknown,Facility/Infrastructure Attack,Government (General),Incendiary
